,0,1,2,tau
0,0.0,0.0,0.0,82.62998457251499
1,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
2,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
3,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
4,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
5,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
6,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
7,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
8,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
9,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
10,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
11,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
12,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
13,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
14,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
15,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
16,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
17,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
18,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
19,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
20,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
21,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
22,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
23,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
24,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
25,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
26,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
27,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
28,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
29,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
30,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
31,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
32,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
33,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
34,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
35,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
36,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
37,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
38,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
39,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
40,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
41,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
42,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
43,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
44,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
45,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
46,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
47,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
48,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
49,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
50,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
51,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
52,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
53,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
54,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
55,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
56,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
57,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
58,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
59,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
60,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
61,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
62,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
63,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
64,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
65,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
66,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
67,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
68,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
69,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
70,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
71,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
72,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
73,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
74,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
75,0.9938299841524703,0.059734651258795166,0.09345444900319552,82.62998457251499
